"TOT_LVG_AREA","SPEC_FEAT_VAL","structure_quality","SUBCNTR_DI","LND_SQFOOT","OCEAN_DIST","CNTR_DIST","HWY_DIST","WATER_DIST","age","RAIL_DIST","SALE_PRC"
2490,1634,2,22224.1,8970,4974.3,33381.7,14119.5,394.1,67,16442.5,415000
1662,0,4,22717.6,6500,6043.3,33084.1,14522.4,570.1,69,15326.8,442000
1643,468,4,22692.9,6512,5907.9,33196.7,14512.2,555.1,18,15467.6,572000
1552,0,5,22773.2,5872,5171,33730.6,14653.7,689.2,25,16089.3,565000
2066,2739,4,22781.1,6875,4007.3,34433.5,14780.7,389,38,17158.1,470000
1448,31896,4,22800.5,6412,4487.9,34164.7,14747.2,568.7,51,16698.1,380000
1824,1201,4,22890.1,7250,4566.5,34176.7,14826,691.8,78,16566.5,495000
1865,1589,4,23088,5865,4664,34293.5,15016,666.8,56,16432.5,5e+05
1855,19512,4,23108.5,5865,4615.3,34335.3,15040.6,670.8,60,16462.9,525000
2627,1712,5,23494.4,13600,7443.1,32879.3,15236.7,13.6,58,13792.7,1175000
2442,27265,5,23437.1,10200,6965.4,33137.8,15198.8,7.9,20,14231.3,1080000
2723,24281,4,23701.7,7800,8170.9,32578.6,15423.6,225.8,67,13087.9,565000
2139,9046,5,23461.8,10200,6455.9,33478.9,15247.1,16.5,31,14635.9,1227500
1944,2240,5,23523.4,6636,4800,34552.3,15435,210,30,16107.9,675000
2652,43576,5,23734.1,7200,6187.3,33874.2,15536.3,230.5,1,14795.9,1440000
2975,63888,5,23818.1,11900,5265,34507.7,15687.4,3.8,15,15511.8,1840000
4213,28448,5,25051,12410,8270.6,33737.8,16776.1,11,50,12406.9,1730200
2361,1711,5,25036.1,7560,8038.8,33872.7,16766.4,229.1,54,12665.3,703300
2177,2047,5,25141.4,7458,7672.4,34184,16882,349.7,40,12934.8,690000
1487,0,5,25314,7200,5639.8,35554.1,17160.7,340.7,41,14688.8,610000
1756,0,5,25301.5,7200,5134.3,35831.6,17184.2,336.5,36,15139.3,650000
1851,27264,5,25298.8,7200,4653.8,36106.7,17220.9,338.8,68,15577.7,645000
1538,0,4,25496.5,7429,6900.6,34947.9,17267.5,215.8,65,13474.6,5e+05
2192,28226,5,25317.5,7848,4185.4,36380.2,17282.2,205.6,14,15980.4,920000
2493,3648,5,25456.7,7800,6109.2,35390.8,17273.7,224.8,45,14199.7,770000
1979,3924,5,25450.5,7200,5995.7,35458.9,17274.4,224.6,60,14313.8,610000
2798,4868,5,25603.1,10200,5587.8,35824.9,17453.3,0.1,36,14591.5,1825000
3078,24496,5,25908.6,13500,3139.6,37405.9,17968.3,4.9,62,16655.2,1100000
2386,1047,5,25998.2,9000,3143.6,37478.7,18056.9,4.6,44,16630.3,781000
2213,10588,5,26299.6,11250,4537.9,37004.3,18233.2,10.8,47,15267.7,2050000
2026,1693,4,26626.7,9000,6665.8,36081,18416.9,0,68,13238.2,1076000
1337,5088,5,26544.3,9000,3861.5,37589.2,18535.1,0,69,15796.4,990000
2010,5897,5,26548.7,9000,3680.7,37691.7,18557.1,0,46,15962,999000
2057,8895,5,26822.1,9000,6490.1,36351,18621.8,7.1,19,13312,1380000
1745,8191,5,26784.1,9000,5886.9,36662.7,18618.1,7.2,56,13861.9,880000
1670,5206,4,26750.4,9000,4931,37167.8,18648.7,6.2,67,14729.6,890000
2614,1759,5,26749.2,9000,3980,37692.6,18727.3,4.8,63,15600.7,940000
3269,25846,5,26754.2,9000,3738.3,37825.8,18754.6,4.7,31,15817.1,1220000
1704,31388,5,26883.7,9000,3359,38091.5,18912,0,28,16075.8,965000
2688,23409,5,26984.8,11250,5928.5,36801.5,18816.6,4.4,63,13724.5,2100000
1980,0,4,26950.6,9450,4208.6,37703.3,18902.6,195.6,66,15287,565000
2011,21581,5,27118.1,9000,3362.1,38285.1,19144.5,0,44,15976.1,950000
1388,81,2,27152.9,5650,2634.8,38750.2,19265.2,261.9,65,16709.1,399500
2389,2503,5,27301.4,9000,3158.3,38545.5,19346.6,4.2,71,16090.4,860000
2321,3158,4,27500.1,11250,3538.9,38555.1,19514.9,13.2,66,15631.8,1850000
1613,0,2,27707.7,5650,2470.5,39281.5,19828.8,484.5,65,16618.3,430000
2282,446,5,27841,7500,3128.4,38990.4,19880.8,2.9,40,15868.2,940000
3227,48276,5,28393,8000,5186.5,38398.3,20268.4,9.6,36,13778,1735000
1728,48006,5,28384.4,8000,3948.2,39057.5,20353.5,7.4,47,14919.5,1530000
4719,71092,5,28386.9,8000,3796.8,39138.7,20368.9,7.2,17,15056.6,2575000
2611,32421,5,28629.8,7500,5853.8,38222.7,20462.9,0,41,13056.7,1550000
3865,50440,5,28615.6,7500,5555.3,38373.3,20466,0,26,13330.4,2400000
2002,6162,5,28591.5,7500,4614.7,38861.8,20504.6,0,46,14197.3,1475000
1090,0,4,28924.5,2507,2296,40350.3,21043.1,184.6,38,16226.4,312000
2003,38770,5,29092.9,6900,2034.8,40596.2,21231.5,0,66,16249.3,1260000
1966,0,5,6972.1,7500,2202.9,24276.5,2653.2,938.2,56,19533.1,950000
1834,0,5,7294.6,4630,4295,22649.9,932.4,224.5,41,18168.8,912000
3677,30571,3,7458.4,7740,2166.7,24633.1,2627.2,874.1,1,19943.9,2650000
4127,1639,4,8013.2,10800,2719.2,24438,1957.3,828.4,56,19496.1,1450000
1904,43339,4,8039,7079,2955.9,24294.4,1770.9,641.8,77,19311.5,950000
3046,1316,5,8994.7,7117,5372.2,22750.1,777.7,676,26,16868.5,1250000
2551,31652,5,9076.8,7550,1892,25746.2,3021.3,641.1,11,20199.8,1760000
2089,1739,5,9444.7,7100,2829.4,25293.2,2451.2,510.2,81,19293.9,1125000
2663,24451,5,9508,7406,2274.5,25758.1,2932.6,1004.3,11,19830.1,2060000
1988,0,5,9497.9,9120,2968.4,25207.6,2366.8,349.3,81,19138.5,750000
3683,0,4,9678,7096,2799.6,25494.2,2653.2,499.9,52,19348.5,1e+06
4128,780,5,9802.6,9545,3787,24761.1,2061.1,221.3,27,18329.9,1659000
3233,24755,5,10025.9,9545,3726.9,24971.2,2304,216.9,63,18384.4,1200000
3381,0,5,10180.1,7500,2232.8,26225.1,3385.6,914.8,90,19842.2,1150000
2244,33482,5,10164.3,9331,3819.9,24988.4,2378.8,328.4,66,18289.2,1440000
3882,32025,5,10180.9,9853,3479,25264.3,2573.5,0,31,18604.1,2300000
2107,979,5,10383.5,6150,1884,26645.7,3803.6,648.5,47,20224.3,810000
3133,0,5,10441.6,8929,4070.9,24972.7,2519.4,619.8,33,18041.1,1350000
2646,1681,5,10628.1,8248,5089.3,24234,2388.5,333.4,46,17033.5,972500
2790,32953,5,10625,7924,4766,24506,2451.9,661.6,18,17355.5,1800000
3098,4444,5,10799.5,8668,4209.8,25116.5,2820.7,786.5,66,17904.8,948000
2590,0,5,10962.6,8668,4184.1,25238,2981.5,784.4,28,17914.8,1200000
1827,29985,4,11195,10240,4737,24914.8,3044.4,781.9,56,17330.3,1025000
2575,0,5,11365.7,7500,4068.2,25630.3,3418.1,656.9,38,18055.3,960000
2339,929,4,11583.7,6000,5171.2,24850.1,3350.4,288.2,59,16911.4,650000
2307,42620,4,11607,7500,4295.5,25630.5,3585.5,571,41,17837.8,7e+05
2409,0,5,11661.3,7500,4530,25464.7,3572.2,720.8,22,17600.2,1200000
2066,1584,5,11893.4,6000,5052.3,25182.3,3686.2,323,41,17039.4,825000
1693,31284,5,11984.3,6429,4998.1,25298.6,3789.6,323.6,35,17090.9,939000
2027,2491,4,12224.4,6000,4768.1,25697,4079.5,363.9,71,17345.7,710000
2595,23827,5,12291.6,6000,4685,25816,4166.8,354.5,30,17433.2,1100000
3168,50083,4,12321.4,9000,4799.9,25726.8,4167.6,260,61,17298.4,1580000
4285,6716,5,8960.5,9000,11946.1,8960.5,868,205.6,22,3407.2,1800000
2694,22688,5,9234.5,6000,11756.7,9234.5,1092.5,166.3,45,3687.8,1250000
3026,20050,5,10227,9500,11222.7,10227,2388.4,211.9,26,4956.9,2065000
1885,0,5,9709.6,9750,11849.6,9709.6,2310.2,284.9,61,4666.6,1474000
2130,42232,5,9345.4,7500,10194.9,11829.7,4053.8,278.4,16,6737.1,2100000
2212,26719,5,10672.2,7200,11763.6,11190.9,4805.8,271.1,66,7000.1,1450000
1833,0,5,5202,7200,6205,17534.9,4594,231.7,71,12617.1,1680000
2900,938,4,4294.9,11200,1538,22864.2,4320.1,555.2,78,17749.7,1150000
3308,42063,5,4370.1,10724,1253.4,23183,4480.5,237,30,18045.8,2150000
2562,27294,4,4455.3,11040,1575.9,22951.6,4201.7,524.5,66,17858.4,1300000
2294,20089,4,5370.4,7320,4659.5,20228.2,2697.5,395.4,74,15497.1,850000
3178,40907,5,4839.5,12600,2900.6,21930.2,3287.6,1801.7,51,17004.4,2295000
2720,4159,2,5739.6,7072,4812,20377.3,2336.2,403.5,90,15717.2,415000
2555,0,5,5160.1,7600,2577.4,22543.8,3210.2,1353.8,40,17629.6,1500000
2335,9063,4,5957.5,5922,2201.1,23598.1,2983.1,884,46,18728.3,775000
3122,36964,5,5962.3,7800,2607.1,23229.1,2644.9,1304.8,19,18403.9,1880000
1958,26311,5,5962.3,7900,2653.2,23184.1,2605.5,1288.5,66,18363.9,1010000
4229,47646,5,6240.8,9750,3044,22971.2,2213.5,885.9,31,18236.6,2e+06
1903,4270,5,6328.9,7500,2112.7,23896.4,2906.4,839.7,41,19067.3,1150000
1954,1136,4,6537.2,7500,2369.4,23835.8,2614.6,1112,76,19059.5,740000
2449,32034,5,6698.8,7500,2554.1,23807.2,2418.4,1192.2,16,19069.2,1530000
4277,30172,5,7471.6,17500,1694.9,24939,3001.2,403.5,43,20206.9,2425000
4117,34925,5,7628.2,10054,1574.8,25161.4,3145,280.4,26,20429.6,2280000
1735,2865,4,3277,7500,3843.2,17777.1,4385.8,1549.9,65,12016.9,910000
1729,9633,5,33554.4,7656,2016.5,33554.4,26600.1,623.7,65,26827.1,1850000
2338,31724,5,32861,7478,2047.6,32861,25866.3,1265.3,56,26093.2,1895100
3557,36285,5,32253.4,7500,1180.7,32253.4,25097.3,645.4,8,25323.1,2550000
1593,771,5,32098.7,7500,1055.2,32098.7,24950.9,564.9,55,25176.9,1875000
3775,26714,5,31588.7,7626,1368.4,31588.7,24721.7,1299.6,26,24950.4,1900000
2707,30304,4,31521.8,7638,1605.4,31521.8,24757.8,1590.9,30,24987.5,1800000
4000,32255,3,32255.6,6565,1185.9,32255.6,26220.9,1048.8,17,26443.2,2600000
1710,5914,5,30961.6,9258,311.5,30961.6,23865.2,294.5,34,24092.1,2300000
1892,2243,4,30946.4,7500,1107.3,30946.4,24154.6,1107.9,62,24384.3,1770000
1901,9980,4,31639.1,12000,1422.4,31639.1,25620.1,1262.4,53,25841.2,2303800
2472,17563,5,30807.6,7500,1181.8,30807.6,24167.8,1158.2,52,24398.2,2300000
3859,33908,5,30707,7500,1094.7,30707,24075.1,1057.3,9,24305.3,2600000
2277,26614,4,29876.9,7500,401,29876.9,23334,242.1,50,23562.7,1550000
2412,23055,4,29832.3,7500,1086.5,29832.3,23672.3,1070.7,64,23894.4,1600000
1239,27783,5,24881.6,6200,34995.8,36373.4,7702.6,3786.8,61,3287,285000
1176,4654,5,24944.5,6200,35069.8,36488.9,7581.5,3665.6,61,3167,280000
1352,508,5,25061,6240,35151.9,36380.2,7783.2,3863.5,64,3404.1,195000
1200,3455,4,22652.9,7100,31862.3,30539.3,4512.3,3122,46,5207.1,295000
1460,15445,5,26260.9,6014,36515.7,38369.7,5730.1,1807.9,43,1411.9,305000
1663,2283,5,24549.4,8890,34494.8,35177.4,9043.9,5122.3,48,4660.1,300100
860,1155,5,25043.6,12128,35099.4,36166,8045.3,4123.6,58,3687.7,290900
1256,3407,5,24196.3,6000,34032.3,34352.4,8499.8,5633.9,60,5463.8,285000
1632,31520,5,25425.5,6000,35536,36785.5,7397.7,3474.4,26,3073,342000
1630,4766,4,22181.2,9675,30877,28340.6,2275.1,1463.4,60,3383.9,330000
2250,31198,4,22628.1,7100,31729.3,30110.1,4054.9,2699.9,1,4839.1,585000
1070,4283,5,26627,6160,36904.1,38823,5316.3,1390.2,58,997,245000
1241,1193,5,26491.5,6014,36751.5,38593,5549.8,1625.4,58,1231,280000
1583,18455,5,24968.7,8100,34952.5,35710.1,8573.1,4646.7,65,4146.9,350000
1448,4206,5,25452.6,6000,35528.9,36607.9,7646.1,3719.7,65,3327,3e+05
1525,2764,5,25231.1,8100,35270.3,36221.5,8090.2,4164.4,65,3706,265000
3035,55451,4,22619.9,9150,31548.3,29466.1,3393.6,2052.1,45,4332.6,515000
1732,1588,4,22471,9675,31150.3,28479.5,2434.8,1254.7,67,3621.8,370000
1033,218,4,22424.3,6900,30815.7,27903.3,1928.3,780.6,26,2986,307000
2424,42245,5,25073.3,8096,34997.4,35475.6,8975.3,5013.7,37,4334.5,420000
2141,20466,4,22889.3,12740,31700.7,29232.1,3179.3,1477.7,40,4252.6,410000
926,0,5,26112,6000,36207.7,37250,7184.2,3211.9,65,2693.4,215000
1540,722,5,26493.4,7620,36620.6,37745.6,6720.8,2741.8,58,2205.6,320000
1333,1870,5,26843.7,7620,37025.4,38368.3,6060,2080.3,68,1732.5,190000
2803,20635,5,25482.7,21000,35420.9,35872,8662.6,4685.4,62,3869.1,535000
1505,5815,5,26525.7,6350,36628.7,37627.3,6913,2932.7,30,2270.2,330000
963,5196,5,26469.8,7620,36563,37524.2,7013,3032.6,68,2353,3e+05
1498,2725,4,23807.2,7100,32936.1,31060.3,4989.9,2229,16,5931.8,424000
2294,24515,5,25953.3,14250,35924.3,36420.3,8213.5,4234.1,24,3349.5,635000
1135,1314,5,26707.6,9525,36803.4,37732.3,6846.1,2874.7,67,2105.5,315000
1188,2884,5,27499.8,9100,37703.8,39024,5459.7,1511.4,74,1062.8,315000
1600,0,4,23367.3,9300,31773.2,28672.4,2846.4,299.8,64,3186.8,310000
2059,2075,5,26482.2,6420,36490.1,37046.8,7621.9,3664.3,46,2732.5,4e+05
1706,2513,5,27530.3,7800,37721.8,38971.1,5557.1,1609.1,74,1040.5,275000
1573,1236,4,23797.7,9976,32695.1,30184,4173.5,1315,71,4866.7,395000
2556,33885,5,27703.2,10680,37883.7,39032.5,5649.6,1702,61,885.5,392300
1289,548,4,24452.6,10650,33537.7,31363.6,5327.1,1712,72,5999.9,341000
1672,2474,4,24083.2,12075,32651.3,29533.5,3729.4,288,65,3911.7,340000
2978,38889,4,24541.5,10855,33392.6,30549.9,4650.7,741.6,66,4944.3,344200
1315,1692,5,28316,7600,38475.4,39440.3,5453.8,1504.4,71,369.9,320000
1220,1977,5,27904.3,7800,37994.6,38632.3,6274.2,2325.8,71,1180.3,251600
1547,1055,5,28069.9,7600,38188.6,38984.8,5956.2,2006.5,74,841.2,275000
3047,1797,4,25443.2,8400,34852.2,33376.6,7310.8,2671.5,25,6059.9,470500
1708,0,5,27286.9,7800,37249,37443.4,7627,3678.6,36,2487.5,4e+05
2925,35045,5,25578.7,8400,34999.7,33528.2,7463.7,2673.5,11,5954.1,568000
918,3017,5,28074.2,7800,38169.9,38799.3,6149,2199.1,71,1026.1,297000
1573,4572,5,27150.8,7950,37071.6,37067.3,8061,4111.9,24,2913.4,409900
1205,1720,4,24944.6,7100,33965.2,31479.1,5513.6,1216.1,66,5916.6,385000
1472,6955,4,24750.7,8300,33587.5,30649.5,4791.7,600.2,25,4985.6,378000
1403,2495,5,27887.2,13500,37934.5,38410.5,6603.8,2652.9,66,1452.8,365000
2972,30408,4,24875.4,14200,33785.5,31011.9,5111.3,764.2,80,5375,555000
3444,1741,5,27265.5,15125,37162.9,37079.2,8062.9,4111.6,91,2903.3,640000
1481,2819,5,27377.1,9750,37284.7,37222.9,7925.1,3972.5,65,2764.1,350000
1420,0,5,28015,7200,38044.6,38413.5,6716,2763.6,66,1554.4,350000
1585,550,4,25377.6,7500,34473.6,32091.7,6123.3,1283.8,26,6075.1,4e+05
3397,9001,5,27446.5,16982,37331,37159.2,8064.9,4111.3,70,2901.7,672000
2010,1200,5,26201,5600,35637.1,34089.5,8035.8,2550.7,61,5419.5,375000
1684,25427,5,26251.4,5600,35672.6,34065.6,8017.2,2451.5,25,5346.1,440000
1597,1079,5,26192.3,11200,35589.6,33906.9,7866.4,2302.6,77,5327.5,315000
1875,5313,5,27943.3,8515,37883.1,37854.5,7457.7,3501.6,68,2298.3,375000
1706,18005,5,26351.7,9375,35799.9,34239.6,8192,2474.5,79,5271.6,370000
1383,0,5,26301.7,5600,35708.1,34042.1,7999.9,2353.1,50,5274.2,330000
2204,0,4,25666.7,9490,34645.3,31855.9,6001.6,663.5,65,5893.9,430000
1063,1713,5,28971.3,7100,39064.1,39573.5,5685.9,1727.5,66,552.1,250000
4522,57377,4,25470.4,15600,34306.1,31133.9,5424.3,17.3,35,5301.5,810000
3380,49118,5,27731,27146,37573.8,37143.1,8180.8,4221.4,65,3038,715000
1669,0,5,27772.7,11736,37601.3,37077.9,8342.1,4213,69,3204.5,395000
1283,2357,5,29101.9,6256,39176.6,39574.2,5755.2,1794.3,65,658.7,270000
1244,3397,5,29136.2,7728,39216.7,39636.9,5669.6,1708,65,575.3,3e+05
1287,2434,5,28182.8,11765,38090.9,37879,7575.1,3615.1,67,2440.8,352500
1285,2604,5,29089.5,6900,39139.7,39419.3,5965.6,2003.4,24,886.2,349800
1275,0,5,26819.1,6000,36212.3,34399.6,8384.1,2071.7,56,4831.2,3e+05
1127,2300,5,29351.4,13467,39418,39716.2,5610.5,1646.5,63,575.5,355000
4029,43780,5,28369.7,10800,38209.5,37683.2,7926.7,3960.7,47,2849.9,710000
2585,5031,5,27980,12412,37647.6,36537,9241.8,3163,42,4174.3,490000
1550,84,5,27169.3,5600,36522,34501.8,8530.5,1658,0,4372.6,425000
1153,1062,5,28775.2,4000,38626,38070,7742.6,3772.5,26,2738.7,285000
1465,2008,5,29583.7,8160,39503.5,39092.7,6733.6,2759.2,26,1854,360000
1283,1084,5,28357.8,6350,37936,36429.3,9711.9,2463,56,4150.9,275000
1379,819,5,29494.7,5400,39377.1,38822.7,7066.8,3091.4,50,2192.8,306000
2311,0,5,28971.3,8100,38725.5,37752.3,8249.4,3366.5,64,3340.1,455000
1324,3104,5,27731.5,7500,37018.1,34665.8,8784.8,1064.5,78,3749.4,299000
2192,3445,5,29223.9,10800,39007.8,38104.1,7921.3,3467,25,3049.1,484000
1164,0,5,28228.8,6100,37686.8,35790.6,9829.6,1750.1,56,3674.6,256000
2133,37498,5,29692.2,8124,39561.8,38920.4,7068.7,3090.8,48,2242.4,4e+05
1660,7646,5,30606.1,9525,40627.4,40516.3,5424.1,1444.2,36,642.8,385000
1395,2203,5,29611.7,9525,39429.8,38592.7,7552.2,3536.4,66,2738.3,345000
2002,2765,5,30358.5,9624,40335.2,40053.3,5935,1953.8,65,1153.5,350000
1228,4537,5,29937.8,9525,39831.1,39246.2,6822.7,2843.2,25,2030.2,370000
1146,3112,5,30146.8,9525,40082.7,39648.3,6383.6,2404,35,1602.4,320500
1242,1232,5,28449.2,6350,37851.6,35724.9,9817.2,1341.3,61,3310.5,305000
1837,0,5,30141.9,9525,40041.4,39448,6676.5,2694.9,35,1894.7,395000
3015,5497,5,30723.3,9525,40695.1,40327.8,5802,1819,65,1019.6,350000
2142,41796,4,29215.7,10125,38772.1,37022.8,9546,1908.7,58,3433,421000
1951,2414,5,30074.4,9525,39873,38877.6,7472.9,3228.5,16,2690,485100
2303,2706,5,30009.4,9525,39791.9,38743.9,7623.3,3133.3,65,2840.5,430000
997,8345,5,31111.3,9525,41084.5,40664.2,5583.4,1599.5,25,800.6,355000
2014,32850,5,30566.5,9525,40429.2,39611.6,6754,2770.2,20,1971,570000
1197,4574,5,30280.2,9525,40075.7,39032.9,7404.3,3133,26,2621.3,379000
2193,33722,4,29461.1,10125,39024,37252.1,9396.1,1855.3,27,3352.5,490500
1207,0,5,29088.6,6000,38490.6,36235.2,10379.8,1104.7,36,2851.4,318000
1737,3148,5,30822.1,9525,40705.7,39933,6462.5,2478.6,65,1679.7,380000
2364,2304,4,29446.2,10225,38954.2,36991.5,9767.8,1530,36,3051.1,454000
2424,28779,4,29210.5,15188,38630.5,36411.9,10388.2,1109,65,2768.8,420000
1218,3421,4,29277.5,13275,38723.2,36578.6,10216.9,1217.9,65,2828,340000
938,2148,5,29093.8,6350,38463,36098.3,10271.6,870.6,36,2670.1,310000
1292,1707,5,29707.2,8299,39298,37580.4,9116.3,1942.7,26,3429.7,370000
1529,35509,5,31601.3,9294,41573.6,41072.5,5309.3,1325.6,65,527.1,4e+05
1379,26580,5,29307.2,7186,38626.6,36056.9,10298.8,505.4,38,2343.6,375000
1312,12410,5,31155.3,9375,41028.3,40157.4,6383.8,2400,65,1601.4,335000
1844,372,5,31224.6,9375,41112.3,40291.9,6234,2250.2,25,1451.6,430000
1645,1400,5,30488.5,8325,40201.3,38799.3,7919.8,2448,26,3137.4,355000
1785,1572,4,30059.7,10050,39574.6,37522.5,9465.5,1307.9,35,2797,372500
3281,2579,4,30074.2,10153,39543.1,37328.4,9765.6,1032.4,65,2519.1,455000
1635,20871,4,31761.8,9300,41679.5,40903,5724.7,1741.3,13,943.3,447500
1959,7438,4,30319.4,12954,39871.6,37904.7,9075.5,1439.8,68,2965.7,435000
1801,18752,4,30177.6,10050,39608.6,37244.7,9971.7,741.1,61,2228.4,417000
1772,3003,4,32123.9,9525,42038.8,41194.7,5570.5,1586,60,788.7,375000
1786,4882,4,32245.6,9525,42139.4,41185.8,5686.7,1700,58,903.4,380000
1361,1191,4,30712.2,10125,40153.1,37725.9,9694.1,570.1,64,2107.1,346000
1898,18516,4,32543.9,10074,42464.8,41583.6,5306.9,1319.6,47,523.1,369900
2931,32259,4,32590.9,14478,42477.2,41439.4,5539.6,1550.5,18,754.7,650000
1549,5343,4,32711.9,9049,42589.1,41494.3,5599.4,1435.8,28,813.8,4e+05
2510,39710,4,32984.7,10160,42839.9,41611.3,5638.2,1107.2,23,853,540000
2721,36750,4,32705.2,9525,42499.7,41061.6,6265.7,1107.4,51,1480.6,528500
1538,0,4,33461.2,9356,43269,41772.2,5777.6,533.5,56,992.8,354400
1897,6973,4,33595.2,9525,43418.8,41968,5609.2,443.3,16,824.4,460000
1677,7123,4,32599.9,7345,42096.6,39528.9,8560.8,114,16,2408.8,460000
2776,5187,4,32811.5,9514,42323.5,39790.9,8285.9,122.1,55,2321.1,448875
2137,21664,4,34152.2,12566,43966.6,42397.4,5391.6,0,57,606,420000
4016,50214,5,33708.8,11250,43421.4,41500.1,6448.4,0,2,1662.8,860000
3191,5748,4,34556.7,8248,44357,42672.4,5316.1,356.2,13,529.8,525000
1615,524,4,34457.7,8716,44059.3,41590.7,6969.8,249.2,53,1084.2,335000
2359,17700,4,35099,9900,44750.1,42392.8,6311.9,344.1,49,666,350000
1188,1666,4,8493.9,7000,17506.6,22447.4,4396.6,4505.1,61,5991.7,270000
1284,2390,4,8814.6,5250,17998.2,22913.6,3985.7,3974.8,64,5495.8,278000
1623,21946,2,8918.9,5250,18123,23009.3,3861.9,3836.6,70,5359.9,155000
1206,5102,4,8910.7,6480,18002.9,22744.7,3936.3,4013.7,55,5499.1,275000
1408,4136,4,9155,5250,18327,23008.1,3638.9,3687.5,70,5169.9,260000
1195,0,4,9392.8,6720,18275.1,22405.3,3569.7,3858.9,70,5345,270000
1068,10024,2,9384.9,6784,18183.7,22216.2,3643.2,4003.7,70,5485.3,250000
1444,0,2,9691.4,6324,18776.8,22973.5,3118.5,3277.8,69,4768.6,235000
1596,2291,4,9649.1,6565,18223.4,21793.7,3433,4182.2,69,5631,215000
935,4512,4,9792,6324,18865,22976.9,3022.9,3203.5,69,4693.1,280000
1255,5317,2,9747.5,6565,18339,21854.7,3331,4068.8,59,5513.1,250000
1397,4110,4,10351,7261,20089.1,25049.9,2297.4,1593.8,36,3370.5,275000
1266,1272,2,9904.6,6565,18509.7,21927.2,3172.9,3927.5,68,5360.2,250000
1361,1450,4,9905.7,6565,18452.5,21798.9,3174.1,4040.8,60,5461.4,260000
2262,1911,4,10007.2,6464,18766.1,22301.5,3044.2,3564.5,69,5016.5,330000
1438,1863,2,10168.9,6464,19048.1,22632.5,2783.3,3211.5,69,4672.6,245000
1508,1478,2,10159.4,6464,18958,22439.3,2855.6,3371.7,69,4818.8,220000
2049,5520,4,10522.8,6713,20038,24436.4,2102.8,1870.7,57,3387.8,350000
1247,6138,4,10316.1,6324,19402.1,23190.3,2482,2717.2,69,4198.8,250000
1068,1826,4,12032.1,6360,17180.9,17028.3,1467.6,1311.6,70,6353.5,240000
1374,6947,4,11383.4,6350,18927.6,19998.4,1817,2992,67,5464.4,225000
1597,415,2,12689.8,8700,16770.1,16075.9,1279.4,862.6,61,6076.1,320000
1060,4018,4,11624.5,6240,19043.7,19796.4,1582.4,2708.6,32,5322.1,265000
1195,3581,4,12525.8,6360,17594.7,17094.5,922.8,774.2,69,5807.3,261900
1758,4351,2,12249.8,8880,18226,17985.6,874.3,1047.5,66,5843.8,255000
1514,2075,2,12891.6,8700,17193.8,16363,905.9,565.3,62,5735,265000
1415,435,2,11889.2,6480,19658.9,20597.5,1293.4,3344.2,66,4764.5,285000
1432,2059,2,12086.6,6000,19226,19407.6,1090.5,2174.6,64,5121.4,357000
1669,1980,4,12685.1,6360,17878.2,17282.8,671.1,565.3,70,5577.8,301000
1666,15912,4,12151.1,6300,19826,20462.2,1001.9,3140.8,62,4540.1,340000
1807,3049,2,12643.8,12500,18729.2,18260.1,405.4,936.7,69,5365.6,317900
1435,842,2,13286.2,5674,18048,17046.7,141,0,51,5000.3,213000
1138,2580,4,12504.6,6300,20132.5,20448.6,648.3,3063.6,64,4218.4,270000
1256,1648,2,12818.2,5700,19892.7,19520.2,384.1,2100.9,30,4450.5,285000
1052,0,4,12880.7,6300,20574.9,20701.1,264.1,3274.3,69,3775.4,2e+05
1057,406,1,13545.2,3741,19604.2,18654.8,348.3,1277.7,57,4458.8,87000
1038,1417,2,13630.7,5400,21165.5,20600.3,375.1,2596.3,67,3156.8,226000
1768,6738,4,14025.1,5400,19940.2,18693.9,818.1,1524.1,68,3951.1,245000
1693,2866,2,14101.9,6264,19884.6,18555.7,900.7,1461.5,56,3919.6,2e+05
1693,2866,2,14101.9,6264,19884.6,18555.7,900.7,1461.5,56,3919.6,275000
1194,825,2,13982.5,5400,20599.8,19545.3,700.7,2273.5,60,3594.7,220000
1512,8020,2,14296.2,5400,20121.1,18713.6,1086.2,1698.3,68,3683.3,181000
921,5130,2,14133.5,5400,21166.4,20154,865.7,2185.4,36,3041.2,237000
1689,4639,2,14150.8,5900,21348.2,20368,890.7,2164.5,66,2896.9,250000
1131,3590,2,14773.3,6122,19379.5,17460.7,1323.1,1426.6,67,3332,230000
1659,2446,1,14161.1,5400,21578.2,20667.1,905.7,2063.6,68,2694.8,183000
1896,3200,4,14286.7,5400,21088.2,19940.1,1013.1,2088,0,3104.5,340000
1162,16028,2,15189.2,5445,19097,16777.2,1440.5,1110.9,67,3334.9,225100
889,5090,2,14787.7,5400,21112.9,19597.1,1506,1668.3,68,3138.3,180000
1008,415,4,14656.6,5500,22211.5,21135.5,1407.5,1514,67,2062.7,240000
1531,8055,2,15458.8,9420,19714.1,17303.5,1944.2,950.7,67,2814.2,250000
1251,6425,2,14869.8,6639,21461.9,19979.4,1598,1552.9,67,2750.2,230000
1289,3054,4,15062.5,5400,20746,18920.8,1831.6,1507.1,67,2918.3,290000
1449,6219,2,14861.6,5600,22104.2,20840.1,1606.9,1357.6,21,2091.9,279000
1356,2749,4,15073.2,5500,21301.7,19626.9,1791.4,1385.5,53,3012.5,267500
